Significant	-Log(P-value)	Difference	Gene names	Protein IDs	Majority protein IDs	Protein names	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptides BIR_1	Peptides BIR_2	Peptides BIR_3	Peptides CHX_1	Peptides CHX_2	Peptides CHX_3	Peptides DCP_1	Peptides DCP_2	Peptides DCP_3	Peptides HOC_1	Peptides HOC_2	Peptides HOC_3	Peptides MP_1	Peptides MP_2	Peptides MP_3	Peptides NaAs_1	Peptides NaAs_2	Peptides NaAs_3	Razor + unique peptides BIR_1	Razor + unique peptides BIR_2	Razor + unique peptides BIR_3	Razor + unique peptides CHX_1	Razor + unique peptides CHX_2	Razor + unique peptides CHX_3	Razor + unique peptides DCP_1	Razor + unique peptides DCP_2	Razor + unique peptides DCP_3	Razor + unique peptides HOC_1	Razor + unique peptides HOC_2	Razor + unique peptides HOC_3	Razor + unique peptides MP_1	Razor + unique peptides MP_2	Razor + unique peptides MP_3	Razor + unique peptides NaAs_1	Razor + unique peptides NaAs_2	Razor + unique peptides NaAs_3	MS/MS count BIR_1	MS/MS count BIR_2	MS/MS count BIR_3	MS/MS count CHX_1	MS/MS count CHX_2	MS/MS count CHX_3	MS/MS count DCP_1	MS/MS count DCP_2	MS/MS count DCP_3	MS/MS count HOC_1	MS/MS count HOC_2	MS/MS count HOC_3	MS/MS count MP_1	MS/MS count MP_2	MS/MS count MP_3	MS/MS count NaAs_1	MS/MS count NaAs_2	MS/MS count NaAs_3	BIR_1	BIR_2	BIR_3	CHX_1	CHX_2	CHX_3	DCP_1	DCP_2	DCP_3	HOC_1	HOC_2	HOC_3	MP_1	MP_2	MP_3	NaAs_1	NaAs_2	NaAs_3
	1,24382885088039	-2,095703125	PPWD1	Q96BP3|TX=9606;F5H7P7|TX=9606;Q96BP3-2|TX=9606;XP_011541597.1|TX=9606;NP_001265856.1|TX=9606;D6R9Q1|TX=9606;XP_016864775.1|TX=9606;XP_005248531.1|TX=9606;D6RB19|TX=9606;D6RHV0|TX=9606;D6RD43|TX=9606;H0Y8N5|TX=9606;D6RA12|TX=9606;D6RDA4|TX=9606	Q96BP3|TX=9606;F5H7P7|TX=9606;Q96BP3-2|TX=9606;XP_011541597.1|TX=9606;NP_001265856.1|TX=9606;D6R9Q1|TX=9606	Peptidylprolyl isomerase domain and WD repeat-containing protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					12	12	12	26,3	26,3	26,3	73,574	0	17,617	627470000	42	2	2	1	0	1	0	1	0	0	3	1	1	4	6	8	3	6	2	2	2	1	0	1	0	1	0	0	3	1	1	4	6	8	3	6	2	2	2	1	0	1	0	1	0	0	3	1	1	4	6	10	3	5	2	25,1775207519531	25,1914806365967	24,5305881500244	NaN	24,525520324707	NaN	24,2154159545898	22,8142261505127	21,5828380584717	25,310079574585	NaN	NaN	25,0181407928467	25,848331451416	26,581901550293	25,3928680419922	25,5449829101563	25,0170783996582
	0,79649303784494	0,881528854370117	SGK3	Q96BR1-2|TX=9606;Q96BR1|TX=9606;E5RJV7|TX=9606;ENSP00000430475|TX=9606;E5RHR8|TX=9606;E5RK28|TX=9606;E5RHX2|TX=9606;E5RHY6|TX=9606	Q96BR1-2|TX=9606;Q96BR1|TX=9606;E5RJV7|TX=9606;ENSP00000430475|TX=9606	Serine;	Color2 [A=255, R=169, G=169, B=169]	1	4					3	3	3	11,9	11,9	11,9	53,305	0	3,7003	45535000	11	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	2	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	2	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	4	2	22,2308883666992	22,1201591491699	21,5805740356445	NaN	NaN	NaN	23,6627330780029	22,034387588501	22,8790874481201	21,6694278717041	NaN	NaN	NaN	22,2186279296875	23,1910972595215	NaN	22,5984153747559	22,4006729125977
	1,04880324493884	-1,77802403767904	MOB3A	Q96BX8|TX=9606	Q96BX8|TX=9606	MOB kinase activator 3A;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	6,9	6,9	6,9	25,464	0	2,9343	40658000	4	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	23,8004531860352	22,0793609619141	23,4606399536133	NaN	NaN	NaN	22,5065460205078	20,5412845611572	20,9585514068604	NaN	NaN	22,633960723877	23,3325157165527	NaN	NaN	NaN	NaN	NaN
	1,07200481708071	-0,402744928995769	EFHD2	Q96C19|TX=9606;H0Y4Y4|TX=9606;XP_005246057.1|TX=9606;A0A087X1Z2|TX=9606;Q9BUP0-2|TX=9606;Q9BUP0|TX=9606;C9JTV4|TX=9606;Q8WYH2|TX=9606	Q96C19|TX=9606;H0Y4Y4|TX=9606;XP_005246057.1|TX=9606	EF-hand domain-containing protein D2;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	7	35	35	35	26,697	0	22,618	1536200000	56	5	4	6	1	2	2	4	3	4	3	2	2	2	4	3	3	3	2	5	4	6	1	2	2	4	3	4	3	2	2	2	4	3	3	3	2	5	4	6	1	2	2	4	3	4	3	2	2	2	4	3	4	3	2	27,3631076812744	26,9726810455322	27,4314937591553	25,2715263366699	26,3051128387451	26,3083801269531	27,0443725585938	26,6879253387451	26,8267498016357	26,0996284484863	26,6654644012451	26,5817584991455	26,6504783630371	25,7295665740967	24,6523933410645	25,7637500762939	25,851957321167	25,8919639587402
	0,52913716059032	0,648566563924152	PYCR2	Q96C36|TX=9606;A0A087WTV6|TX=9606;A0A087WZR9|TX=9606;J3KR12|TX=9606;A0A087WX69|TX=9606;A0A087WZF0|TX=9606	Q96C36|TX=9606;A0A087WTV6|TX=9606;A0A087WZR9|TX=9606;J3KR12|TX=9606	Pyrroline-5-carboxylate reductase 2;Uncharacterized protein;	Color2 [A=255, R=169, G=169, B=169]	1	4					10	10	9	40,6	40,6	36,6	33,637	0	53,008	2426800000	76	4	2	3	2	3	1	5	3	1	4	2	3	7	9	10	4	4	0	4	2	3	2	3	1	5	3	1	4	2	3	7	9	10	4	4	0	4	2	3	2	4	1	5	3	1	4	2	3	6	14	15	3	4	0	26,2186527252197	25,750316619873	25,6285648345947	25,7234344482422	26,2310886383057	25,5779037475586	27,4606876373291	26,3652954101563	25,7172508239746	26,7958793640137	25,6280632019043	25,7556743621826	27,5620899200439	28,4664554595947	28,7114524841309	26,1175937652588	26,3861064910889	NaN
	0,144205003452802	-0,274967829386391	ENTR1	Q96C92-2|TX=9606;Q96C92|TX=9606;XP_016869707.1|TX=9606;Q96C92-4|TX=9606;Q96C92-3|TX=9606;XP_005266108.1|TX=9606;XP_011516459.1|TX=9606;XP_005266107.1|TX=9606;XP_016869708.1|TX=9606;H7C331|TX=9606;IP_668114|TX=9606;A0A0A0MRP9|TX=9606	Q96C92-2|TX=9606;Q96C92|TX=9606;XP_016869707.1|TX=9606;Q96C92-4|TX=9606;Q96C92-3|TX=9606;XP_005266108.1|TX=9606;XP_011516459.1|TX=9606;XP_005266107.1|TX=9606;XP_016869708.1|TX=9606	Endosome-associated-trafficking regulator 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					9	9	9	32,5	32,5	32,5	45,625	0	22,602	303290000	35	2	3	0	0	0	0	2	1	0	1	2	3	1	1	2	5	4	4	2	3	0	0	0	0	2	1	0	1	2	3	1	1	2	5	4	4	2	3	0	0	0	0	2	1	0	1	3	3	1	1	1	6	6	5	23,3098030090332	24,1322612762451	22,6452713012695	NaN	NaN	NaN	23,3157558441162	23,9267826080322	22,0198936462402	23,1980247497559	23,4986267089844	24,4796962738037	23,7993659973145	22,6077003479004	23,2724151611328	26,1833057403564	25,4210147857666	25,382152557373
	0,0537460805896141	0,156714757283527	ISOC1	Q96CN7|TX=9606;D6RGE2|TX=9606	Q96CN7|TX=9606;D6RGE2|TX=9606	Isochorismatase domain-containing protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					2	2	2	11,4	11,4	11,4	32,236	0	6,3898	101220000	14	0	1	0	0	0	0	1	2	1	2	0	0	2	2	2	0	0	0	0	1	0	0	0	0	1	2	1	2	0	0	2	2	2	0	0	0	0	1	0	0	0	0	1	2	1	2	0	0	2	2	3	0	0	0	21,8830757141113	23,1796016693115	22,8303260803223	NaN	NaN	NaN	23,734691619873	23,6945552825928	20,9339008331299	23,4607639312744	NaN	NaN	23,473331451416	23,7895488739014	24,0678424835205	NaN	NaN	NaN
	1,04767543059477	-1,7964776357015	FAF2	Q96CS3|TX=9606;XP_011532777.1|TX=9606;D6RBG6|TX=9606	Q96CS3|TX=9606;XP_011532777.1|TX=9606	FAS-associated factor 2;	Color2 [A=255, R=169, G=169, B=169]	1	4					9	9	9	36,4	36,4	36,4	52,623	0	60,638	1117800000	51	3	3	1	0	0	0	1	2	0	4	2	2	4	8	5	4	7	5	3	3	1	0	0	0	1	2	0	4	2	2	4	8	5	4	7	5	3	3	1	0	0	0	1	2	0	4	2	2	4	6	6	4	8	5	24,8790950775146	25,248908996582	24,4605140686035	NaN	NaN	NaN	23,6756229400635	23,9917030334473	21,531759262085	25,7917861938477	24,5616836547852	25,437650680542	26,5620613098145	26,586633682251	27,0750026702881	26,4867401123047	27,0124397277832	26,7693862915039
+	2,14754448938091	-1,91270955403646	CCDC124	Q96CT7|TX=9606;M0R2F5|TX=9606;ENSP00000472520|TX=9606	Q96CT7|TX=9606	Coiled-coil domain-containing protein 124;	Color2 [A=255, R=169, G=169, B=169]	1	4					4	4	4	26	26	26	25,835	0	6,6469	185630000	13	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3	0	1	0	2	1	1	1	1	0	0	0	0	1	0	0	0	1	4	0	1	0	24,6639461517334	23,6288146972656	24,5766944885254	NaN	24,1015739440918	NaN	22,03444480896	22,4538421630859	22,6430397033691	NaN	NaN	NaN	NaN	NaN	25,8267250061035	NaN	NaN	NaN
	0,26734742803095	0,275183359781902	KCTD12	Q96CX2|TX=9606	Q96CX2|TX=9606	BTB;	Color2 [A=255, R=169, G=169, B=169]	1	4					6	6	6	30,5	30,5	30,5	35,7	0	25,544	388710000	40	2	2	2	2	2	0	4	3	1	4	0	0	2	5	4	0	1	1	2	2	2	2	2	0	4	3	1	4	0	0	2	5	4	0	1	1	3	2	2	4	2	0	4	3	1	4	0	0	2	5	6	0	1	1	24,3348369598389	24,4575748443604	24,4681186676025	24,9892349243164	24,8264827728271	NaN	25,3184146881104	24,8436908721924	23,9239749908447	25,4518337249756	NaN	NaN	24,4778461456299	25,3830108642578	24,921480178833	NaN	NaN	24,1236839294434
	0,222829533085876	0,56982739766439	NMD3	Q96D46|TX=9606;C9JA08|TX=9606;C9J0B9|TX=9606;C9IZW9|TX=9606;ENSP00000418980|TX=9606;C9K0C2|TX=9606;C9IY70|TX=9606;IP_581116|TX=9606	Q96D46|TX=9606;C9JA08|TX=9606	60S ribosomal export protein NMD3;	Color2 [A=255, R=169, G=169, B=169]	1	4					16	16	16	47,3	47,3	47,3	57,603	0	53,959	1471400000	71	1	1	1	1	3	1	0	2	1	2	1	1	2	7	8	11	11	11	1	1	1	1	3	1	0	2	1	2	1	1	2	7	8	11	11	11	1	1	1	1	3	1	0	2	1	2	1	1	2	7	10	13	13	11	22,8451766967773	21,2291564941406	23,7245273590088	21,8378429412842	23,8404769897461	23,9587230682373	22,0227031707764	24,3761692047119	23,1094703674316	24,3981304168701	23,6839962005615	22,6030883789063	23,9573059082031	26,5919208526611	26,4131088256836	28,4081935882568	27,6292304992676	28,4078693389893
	1,48878820388785	-1,75886917114258	REPS1	Q96D71|TX=9606;Q96D71-3|TX=9606;XP_005267234.1|TX=9606;XP_016866876.1|TX=9606;XP_005267235.1|TX=9606;Q96D71-4|TX=9606;XP_005267236.1|TX=9606;E9PMG1|TX=9606;Q96D71-2|TX=9606;XP_011534504.1|TX=9606;H0YDT0|TX=9606;XP_016866877.1|TX=9606;XP_016866878.1|TX=9606;F2Z3L2|TX=9606;H0YE89|TX=9606;H0YE73|TX=9606;XP_016885445.1|TX=9606;XP_011543911.1|TX=9606;H7C1V2|TX=9606;H0YCR2|TX=9606;Q8NFH8-3|TX=9606;Q8NFH8-2|TX=9606;Q8NFH8-4|TX=9606;XP_011543907.1|TX=9606;XP_016885444.1|TX=9606;H7C225|TX=9606;XP_005274683.1|TX=9606;XP_016885447.1|TX=9606;XP_005274682.1|TX=9606;XP_011543905.1|TX=9606;XP_011543906.1|TX=9606;XP_011543908.1|TX=9606;XP_016885446.1|TX=9606;XP_011543909.1|TX=9606;Q8NFH8|TX=9606	Q96D71|TX=9606;Q96D71-3|TX=9606;XP_005267234.1|TX=9606;XP_016866876.1|TX=9606;XP_005267235.1|TX=9606;Q96D71-4|TX=9606;XP_005267236.1|TX=9606;E9PMG1|TX=9606;Q96D71-2|TX=9606;XP_011534504.1|TX=9606;H0YDT0|TX=9606;XP_016866877.1|TX=9606;XP_016866878.1|TX=9606	RalBP1-associated Eps domain-containing protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					8	8	8	16,2	16,2	16,2	86,661	0	21,373	341450000	34	6	4	6	2	0	0	2	1	0	1	3	3	2	1	0	0	1	0	6	4	6	2	0	0	2	1	0	1	3	3	2	1	0	0	1	0	7	5	7	2	0	0	2	1	0	1	2	3	2	1	0	0	1	0	25,9991207122803	25,3369140625	26,0003261566162	23,770923614502	NaN	NaN	24,7270240783691	24,2801551818848	23,0525741577148	24,2901058197021	24,7179565429688	24,7481174468994	23,9896259307861	24,3661308288574	NaN	NaN	23,1771411895752	NaN
+	2,17478288767812	-2,26647440592448	ESS2	XP_016884447.1|TX=9606;XP_006724393.1|TX=9606;Q96DF8|TX=9606;XP_005261339.1|TX=9606	XP_016884447.1|TX=9606;XP_006724393.1|TX=9606;Q96DF8|TX=9606;XP_005261339.1|TX=9606	Splicing factor ESS-2 homolog;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	3,5	3,5	3,5	43,823	0,00056948	2,2942	44043000	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23,7662792205811	23,8538608551025	22,7710990905762	NaN	NaN	NaN	20,894416809082	20,9643573760986	21,7330417633057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23,1752529144287	NaN
	0,126990887901557	-0,177039464314777	SNRNP40	Q96DI7|TX=9606;Q96DI7-2|TX=9606;Q9NSS8|TX=9606;IP_620592|TX=9606	Q96DI7|TX=9606;Q96DI7-2|TX=9606	U5 small nuclear ribonucleoprotein 40 kDa protein;	Color2 [A=255, R=169, G=169, B=169]	1	4					12	12	12	55,2	55,2	55,2	39,31	0	145,98	4496100000	133	5	7	3	8	6	2	5	7	2	8	3	4	7	8	12	7	6	3	5	7	3	8	6	2	5	7	2	8	3	4	7	8	12	7	6	3	5	8	4	10	7	2	6	8	3	11	5	5	8	16	16	8	8	3	27,1267185211182	27,7804412841797	26,9739933013916	28,0450496673584	27,8553123474121	26,3726196289063	27,6312446594238	27,4928951263428	26,2258949279785	28,5255565643311	26,0923080444336	27,6581954956055	27,823413848877	28,5239505767822	29,0946140289307	28,0266494750977	27,7853775024414	26,4757766723633
	0,865455383094773	2,07947731018066	TBC1D31	XP_005251161.1|TX=9606;XP_005251159.1|TX=9606;Q96DN5|TX=9606;XP_011515681.1|TX=9606;XP_016869476.1|TX=9606;Q96DN5-3|TX=9606;Q96DN5-2|TX=9606;XP_016869472.1|TX=9606;F5GYF1|TX=9606	XP_005251161.1|TX=9606;XP_005251159.1|TX=9606;Q96DN5|TX=9606;XP_011515681.1|TX=9606;XP_016869476.1|TX=9606;Q96DN5-3|TX=9606;Q96DN5-2|TX=9606;XP_016869472.1|TX=9606	TBC1 domain family member 31;	Color2 [A=255, R=169, G=169, B=169]	1	4					6	6	1	9,8	9,8	1,7	114,49	0	10,125	267890000	22	5	0	0	0	0	1	5	3	3	0	2	2	0	0	0	0	0	0	5	0	0	0	0	1	5	3	3	0	2	2	0	0	0	0	0	0	5	0	0	0	0	1	6	3	3	0	2	2	0	0	0	0	0	0	25,7814922332764	23,4049644470215	21,9787502288818	NaN	NaN	24,4623260498047	25,7344589233398	25,6026916503906	26,0664882659912	NaN	25,6120891571045	25,3942432403564	NaN	NaN	NaN	NaN	NaN	NaN
	1,08738640569514	-2,23940849304199	ZBTB10	Q96DT7-2|TX=9606;Q96DT7|TX=9606;Q96DT7-3|TX=9606;Q96DT7-4|TX=9606	Q96DT7-2|TX=9606;Q96DT7|TX=9606;Q96DT7-3|TX=9606;Q96DT7-4|TX=9606	Zinc finger and BTB domain-containing protein 10;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	7	13,3	13,3	13,3	92,31	0	45,944	254850000	21	3	3	2	0	0	0	1	0	0	1	0	0	1	3	2	3	2	1	3	3	2	0	0	0	1	0	0	1	0	0	1	3	2	3	2	1	3	3	2	0	0	0	1	0	0	1	0	0	1	3	2	3	1	1	24,5918350219727	24,5770397186279	24,844841003418	NaN	NaN	NaN	24,2501754760742	20,9658813476563	22,0794334411621	23,0778160095215	NaN	NaN	23,822696685791	23,9938621520996	24,2774620056152	24,5616245269775	24,1298274993896	24,3172073364258
	0,390735421049486	0,33991813659668	MRPL38	Q96DV4|TX=9606;Q96DV4-2|TX=9606	Q96DV4|TX=9606;Q96DV4-2|TX=9606	39S ribosomal protein L38;	Color2 [A=255, R=169, G=169, B=169]	1	4					6	6	6	24,7	24,7	24,7	44,596	0	13,034	842410000	14	0	0	0	0	1	0	0	0	0	0	0	0	2	3	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	7	0	1	0	21,4588050842285	21,8934288024902	20,6758460998535	NaN	23,8909683227539	NaN	21,8574810028076	21,6113319396973	21,5790214538574	NaN	NaN	NaN	25,9634494781494	27,0353813171387	28,2883720397949	NaN	24,632230758667	NaN
	1,11426530390839	1,27878061930339	RSPRY1	XP_016879333.1|TX=9606;Q96DX4|TX=9606;XP_011521730.1|TX=9606	XP_016879333.1|TX=9606;Q96DX4|TX=9606;XP_011521730.1|TX=9606	RING finger and SPRY domain-containing protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	5,5	5,5	5,5	50,703	0,00057604	2,4081	9126000	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	20,564510345459	22,1981086730957	21,3750038146973	NaN	NaN	NaN	22,8992538452148	22,9410552978516	22,1336555480957	NaN	NaN	NaN	NaN	NaN	21,5473613739014	NaN	20,5714492797852	20,7229251861572
	0,318572270107485	-0,654369354248047	MTBP	Q96DY7-3|TX=9606;XP_011515265.1|TX=9606;XP_011515264.1|TX=9606;Q96DY7|TX=9606	Q96DY7-3|TX=9606;XP_011515265.1|TX=9606;XP_011515264.1|TX=9606;Q96DY7|TX=9606	Mdm2-binding protein;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	4,3	4,3	4,3	37,253	0,0013827	1,9706	61958000	6	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	23,4061336517334	23,0111846923828	21,9131107330322	NaN	NaN	NaN	21,0705528259277	23,4825916290283	21,8141765594482	23,4316062927246	23,7740440368652	23,6678485870361	NaN	NaN	NaN	NaN	NaN	NaN
+	2,71908009679676	-2,52148373921712	SPDL1	Q96EA4|TX=9606;XP_011532887.1|TX=9606;XP_016865091.1|TX=9606;XP_011532892.1|TX=9606;Q96EA4-3|TX=9606;Q96EA4-2|TX=9606;H0YBG5|TX=9606;D6RC83|TX=9606;D6RIF7|TX=9606;ENSP00000425922|TX=9606;D6RIB8|TX=9606;D6REZ1|TX=9606;D6R936|TX=9606;D6RCL1|TX=9606	Q96EA4|TX=9606;XP_011532887.1|TX=9606;XP_016865091.1|TX=9606;XP_011532892.1|TX=9606;Q96EA4-3|TX=9606;Q96EA4-2|TX=9606;H0YBG5|TX=9606	Protein Spindly;	Color2 [A=255, R=169, G=169, B=169]	1	4					17	17	17	41,8	41,8	41,8	70,171	0	96,007	1592600000	88	13	10	11	1	0	0	2	2	2	3	2	7	5	3	0	9	6	6	13	10	11	1	0	0	2	2	2	3	2	7	5	3	0	9	6	6	15	9	10	1	0	0	3	3	2	3	3	7	5	3	0	10	7	7	28,3990116119385	27,2229690551758	27,9779834747314	23,7996635437012	NaN	NaN	25,3468208312988	25,2630596160889	25,4256324768066	25,7448101043701	25,0902690887451	26,5917778015137	26,3674812316895	24,7625846862793	NaN	26,8599395751953	26,9640007019043	26,5973300933838
	0,0298139023413917	0,0751431783040353	SIRT1	Q96EB6-2|TX=9606;Q96EB6|TX=9606;E9PC49|TX=9606;B0QZ35|TX=9606	Q96EB6-2|TX=9606;Q96EB6|TX=9606;E9PC49|TX=9606	NAD-dependent protein deacetylase sirtuin-1;	Color2 [A=255, R=169, G=169, B=169]	1	4					3	3	3	8	8	8	61,065	0	3,6307	162780000	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	3	21,3070030212402	20,6442546844482	23,3521347045898	NaN	NaN	NaN	21,3978595733643	22,1945610046387	21,9364013671875	NaN	NaN	NaN	NaN	24,0931339263916	NaN	25,1235656738281	25,4062633514404	25,1626930236816
	0,850915025095189	0,290507634480793	SEH1L	XP_016881514.1|TX=9606;Q96EE3|TX=9606;XP_005258209.1|TX=9606;XP_011524046.1|TX=9606;XP_011524045.1|TX=9606;Q96EE3-1|TX=9606;XP_011524044.1|TX=9606;XP_016881516.1|TX=9606;K7ELV2|TX=9606;XP_011524048.1|TX=9606;XP_011524047.1|TX=9606;K7ENI5|TX=9606;K7EP88|TX=9606	XP_016881514.1|TX=9606;Q96EE3|TX=9606;XP_005258209.1|TX=9606;XP_011524046.1|TX=9606;XP_011524045.1|TX=9606;Q96EE3-1|TX=9606;XP_011524044.1|TX=9606;XP_016881516.1|TX=9606;K7ELV2|TX=9606;XP_011524048.1|TX=9606;XP_011524047.1|TX=9606;K7ENI5|TX=9606	Nucleoporin SEH1;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	7	34,1	34,1	34,1	34,11	0	25,437	914660000	39	3	1	1	1	1	0	2	1	1	2	2	1	2	5	6	3	3	3	3	1	1	1	1	0	2	1	1	2	2	1	2	5	6	3	3	3	3	1	1	1	1	0	2	1	1	2	2	1	2	5	6	3	4	3	25,4173183441162	25,2374305725098	25,1634998321533	24,8823165893555	25,1534061431885	NaN	25,8067836761475	25,3234043121338	25,5595836639404	25,5009689331055	25,7909908294678	25,2178955078125	25,6742477416992	26,0154838562012	26,3053913116455	25,8684425354004	25,7858142852783	25,7869358062744
	0,288633873274918	-0,328278223673504	KTI12	Q96EK9|TX=9606	Q96EK9|TX=9606	Protein KTI12 homolog;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	3,7	3,7	3,7	38,615	0,0005618	2,1565	32889000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	22,1335163116455	22,5901908874512	21,0420207977295	NaN	NaN	NaN	21,5621929168701	21,607889175415	21,6108112335205	NaN	NaN	NaN	NaN	NaN	NaN	23,2802257537842	23,2364444732666	22,9602432250977
	0,962994990789052	-1,74592272440593	MRPS24	Q96EL2|TX=9606	Q96EL2|TX=9606	28S ribosomal protein S24;	Color2 [A=255, R=169, G=169, B=169]	1	4					4	4	4	28,1	28,1	28,1	19,015	0	9,8385	292390000	11	0	0	1	0	0	0	0	0	1	2	0	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	2	4	0	0	0	22,2368259429932	22,848180770874	24,9345417022705	NaN	NaN	NaN	21,1320419311523	21,7831554412842	21,8665828704834	25,4106693267822	NaN	NaN	25,9560661315918	25,2872543334961	25,6287860870361	NaN	NaN	NaN
	0,3255208874526	0,475624084472656	SAAL1	Q96ER3|TX=9606;J3KND1|TX=9606;E9PRZ1|TX=9606;E9PMD2|TX=9606;H0YDM3|TX=9606;E9PL53|TX=9606	Q96ER3|TX=9606;J3KND1|TX=9606;E9PRZ1|TX=9606	Protein SAAL1;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	5	22,6	22,6	12,7	53,557	0	34,236	234470000	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	7	22,6731281280518	21,6966705322266	21,4918193817139	NaN	NaN	NaN	21,8578147888184	22,0536613464355	23,3770141601563	NaN	NaN	NaN	NaN	NaN	NaN	25,8225994110107	26,0286102294922	26,1506786346436
	0,815862908857587	0,270933151245117	RRP36	Q96EU6-2|TX=9606;Q96EU6|TX=9606;U3KPZ9|TX=9606;C9J4X5|TX=9606;XP_011530229.1|TX=9606;Q9H160-2|TX=9606;Q9H160|TX=9606	Q96EU6-2|TX=9606;Q96EU6|TX=9606	Ribosomal RNA processing protein 36 homolog;	Color2 [A=255, R=169, G=169, B=169]	1	4					5	5	5	22,9	22,9	22,9	29,129	0	6,7464	476100000	39	2	2	3	3	2	2	3	1	5	2	2	2	1	3	0	3	1	2	2	2	3	3	2	2	3	1	5	2	2	2	1	3	0	3	1	2	2	2	3	3	2	2	3	1	5	2	2	2	1	3	0	3	1	2	25,0704650878906	24,8472328186035	24,9506034851074	25,1669120788574	24,4765491485596	24,5782489776611	25,2347640991211	24,9815483093262	25,4647884368896	24,898229598999	25,6651935577393	24,9818954467773	24,4011936187744	24,3915252685547	NaN	24,9248809814453	24,3003368377686	24,2464828491211
